Zeit [ms]	Uin A [V]	Uin B [V]
14.840000000	0.000714644	-1.315816543
14.860000000	0.000065627	-1.305107756
14.880000000	0.000065627	-1.295372496
14.900000000	0.001039152	-1.285637236
14.920000000	0.000065627	-1.274603941
14.940000000	0.000390136	-1.263570646
14.960000000	-0.000258881	-1.254159894
14.980000000	0.000390136	-1.244100125
15.000000000	-0.000258881	-1.233391339
15.020000000	0.000714644	-1.222358045
15.040000000	0.000714644	-1.212298276
15.060000000	0.000714644	-1.201264982
15.080000000	-0.000258881	-1.190231688
15.100000000	0.000065627	-1.179522902
15.120000000	0.001039152	-1.169138625
15.140000000	0.000390136	-1.158105331
15.160000000	0.000065627	-1.147721055
15.180000000	-0.000258881	-1.136363252
15.200000000	0.000390136	-1.125329958
15.220000000	0.000390136	-1.114296665
15.240000000	0.000065627	-1.103587880
15.260000000	0.000714644	-1.092230078
15.280000000	0.000390136	-1.081196784
15.300000000	0.000390136	-1.070163491
15.320000000	0.000714644	-1.058805689
15.340000000	0.000714644	-1.047772396
15.360000000	0.000390136	-1.036090085
15.380000000	-0.000907898	-1.024732284
15.400000000	0.000714644	-1.013374482
15.420000000	0.001688169	-1.001692172
15.440000000	0.001039152	-0.990658880
15.460000000	-0.000258881	-0.979301078
15.480000000	0.000390136	-0.967618769
15.500000000	-0.000583390	-0.955936459
15.520000000	0.000390136	-0.944578658
15.540000000	-0.000258881	-0.932571840
15.560000000	0.000065627	-0.920889531
15.580000000	-0.000907898	-0.908882713
15.600000000	0.000714644	-0.897849421
15.620000000	-0.000583390	-0.885518094
15.640000000	0.000390136	-0.874160294
15.660000000	0.000714644	-0.861828968
15.680000000	0.000714644	-0.849822150
15.700000000	0.001363661	-0.837815333
15.720000000	0.000714644	-0.826133024
15.740000000	0.000065627	-0.814126207
15.760000000	0.000714644	-0.802119390
15.780000000	0.001039152	-0.790112573
15.800000000	0.011098914	-0.778105756
15.820000000	-0.000583390	-0.765449922
15.840000000	0.000065627	-0.753443106
15.860000000	-0.005451017	-0.741436289
15.880000000	-0.000583390	-0.728780455
15.900000000	0.000714644	-0.716773639
15.920000000	0.000714644	-0.705091331
15.940000000	0.000390136	-0.692760006
15.960000000	-0.000258881	-0.680104173
15.980000000	-0.000907898	-0.667448340
16.000000000	-0.001232407	-0.654792507
16.020000000	-0.000583390	-0.642461182
16.040000000	0.000714644	-0.630454366
16.060000000	0.000714644	-0.618447551
16.080000000	0.002337186	-0.604818192
16.100000000	-0.000583390	-0.593135885
16.120000000	-0.000258881	-0.580804561
16.140000000	0.000714644	-0.568148728
16.160000000	0.000390136	-0.555817405
16.180000000	0.001039152	-0.542837064
16.200000000	-0.003828474	-0.529532214
16.220000000	0.004284237	-0.518174416
16.240000000	-0.002205932	-0.505194076
16.260000000	-0.008371593	-0.491889226
16.280000000	-0.002530441	-0.479882412
16.300000000	0.001039152	-0.467226580
16.320000000	0.001039152	-0.454246239
16.340000000	0.001039152	-0.441265899
16.360000000	0.000390136	-0.428610067
16.380000000	-0.003828474	-0.415629727
16.400000000	0.002661695	-0.402973896
16.420000000	0.001039152	-0.390318064
16.440000000	0.000714644	-0.377662233
16.460000000	0.000714644	-0.364032876
16.480000000	0.004608745	-0.351052537
16.500000000	0.001363661	-0.338396705
16.520000000	-0.010643152	-0.327363417
16.540000000	-0.003828474	-0.312436026
16.560000000	0.001688169	-0.300429212
16.580000000	-0.001232407	-0.288097890
16.600000000	-0.000258881	-0.274793042
16.620000000	-0.001232407	-0.261163686
16.640000000	-0.001881424	-0.249156872
16.660000000	0.000390136	-0.235527516
16.680000000	-0.000583390	-0.222547177
16.700000000	-0.003503966	-0.209242330
16.720000000	-0.001881424	-0.196261991
16.740000000	0.001363661	-0.183281652
16.760000000	0.004608745	-0.170301314
16.780000000	-0.004802000	-0.157320975
16.800000000	0.002012678	-0.144340636
16.820000000	0.000714644	-0.131684806
16.840000000	0.000065627	-0.117730942
16.860000000	0.001688169	-0.104426095
16.880000000	-0.000583390	-0.092419282
16.900000000	-0.000258881	-0.079438944
16.920000000	0.000390136	-0.066458606
16.940000000	-0.000907898	-0.053153759
16.960000000	0.001039152	-0.040173421
16.980000000	0.001039152	-0.027193083
17.000000000	0.000390136	-0.014537253
17.020000000	0.000065627	-0.001232407
17.040000000	0.000065627	0.012072440
17.060000000	0.000065627	0.025052778
17.080000000	-0.000258881	0.038033115
17.100000000	0.000065627	0.051013453
17.120000000	0.000390136	0.064318299
17.140000000	0.000390136	0.076974129
17.160000000	0.001039152	0.089954466
17.180000000	0.000390136	0.103583821
17.200000000	0.000714644	0.116564159
17.220000000	0.000390136	0.129869004
17.240000000	0.000065627	0.142524834
17.260000000	0.000714644	0.155505171
17.280000000	-0.000258881	0.168810017
17.300000000	0.000390136	0.181790354
17.320000000	0.001363661	0.194770692
17.340000000	0.000065627	0.207751029
17.360000000	0.000065627	0.221055875
17.380000000	0.000714644	0.233711703
17.400000000	0.000390136	0.246692040
17.420000000	0.001039152	0.259996886
17.440000000	0.000390136	0.272328206
17.460000000	0.000714644	0.285308543
17.480000000	0.001039152	0.298288880
17.500000000	0.000714644	0.310944709
17.520000000	0.001363661	0.324249554
17.540000000	0.001039152	0.337229891
17.560000000	0.001363661	0.349885720
17.580000000	0.002661695	0.362866057
17.600000000	0.002661695	0.375521885
17.620000000	0.002986203	0.388177714
17.640000000	0.004284237	0.401158050
17.660000000	0.005582271	0.413489370
17.680000000	0.006555796	0.426469707
17.700000000	0.008178338	0.438801027
17.720000000	0.010449897	0.451456855
17.740000000	0.012396948	0.464112684
17.760000000	0.015642033	0.476768512
17.780000000	0.019211626	0.488775323
17.800000000	0.023105727	0.501431152
17.820000000	0.027648845	0.513762471
17.840000000	0.031542947	0.526093791
17.860000000	0.037384099	0.537776094
17.880000000	0.041927217	0.550107414
17.900000000	0.048741894	0.561789717
17.920000000	0.054583046	0.574121037
17.940000000	0.061073215	0.585803339
17.960000000	0.068212401	0.597810151
17.980000000	0.075027078	0.609816962
18.000000000	0.083139789	0.621174757
18.020000000	0.089954466	0.633181568
18.040000000	0.098067177	0.644863871
18.060000000	0.106179888	0.656546173
18.080000000	0.114292599	0.667903968
18.100000000	0.123054327	0.679910779
18.120000000	0.131167038	0.690944065
18.140000000	0.139928766	0.702626368
18.160000000	0.148365985	0.713984162
18.180000000	0.157127713	0.725341957
18.200000000	0.165889441	0.737024260
18.220000000	0.174975677	0.748057545
18.240000000	0.183412896	0.759090831
18.260000000	0.192499132	0.770448626
18.280000000	0.201909877	0.782130929
18.300000000	0.210996113	0.793488723
18.320000000	0.220082349	0.804522009
18.340000000	0.229493094	0.815555295
18.360000000	0.238579330	0.826588581
18.380000000	0.247665566	0.837621867
18.400000000	0.256751802	0.848655153
18.420000000	0.266487055	0.859688439
18.440000000	0.275897799	0.870721725
18.460000000	0.285633052	0.881755011
18.480000000	0.294719288	0.892788297
18.500000000	0.304454541	0.903497074
18.520000000	0.313865285	0.914205852
18.540000000	0.323276029	0.924590121
18.560000000	0.332362265	0.935623407
18.580000000	0.340799484	0.946332185
18.600000000	0.350859245	0.957365471
18.620000000	0.360269989	0.967425232
18.640000000	0.369680734	0.978458518
18.660000000	0.379415986	0.989167295
18.680000000	0.388177714	0.999551565
18.700000000	0.397588458	1.009935834
18.720000000	0.406999202	1.020320103
18.740000000	0.416409946	1.030704372
18.760000000	0.425820690	1.041413150
18.780000000	0.434582418	1.051472911
18.800000000	0.444317670	1.061532672
18.820000000	0.453403906	1.071916941
18.840000000	0.462490142	1.081976702
18.860000000	0.472225394	1.092036463
18.880000000	0.480987121	1.102420732
18.900000000	0.490073357	1.112155985
18.920000000	0.499808610	1.122215746
18.940000000	0.508894845	1.132275507
18.960000000	0.517656572	1.142010759
18.980000000	0.526418300	1.152070520
19.000000000	0.535829044	1.162130281
19.020000000	0.545239788	1.171541026
19.040000000	0.553352498	1.181600787
19.060000000	0.562438734	1.191336039
19.080000000	0.571524969	1.200746783
19.100000000	0.580611205	1.210482036
19.120000000	0.589372932	1.219892780
19.140000000	0.598134659	1.228979016
19.160000000	0.607220895	1.239038777
19.180000000	0.615658113	1.248449522
19.200000000	0.624419841	1.258184774
19.220000000	0.633506076	1.267271010
19.240000000	0.641294278	1.276032738
19.260000000	0.650380514	1.285443482
19.280000000	0.658817732	1.294854227
19.300000000	0.667579459	1.303940463
19.320000000	0.675692170	1.312702190
19.340000000	0.684778405	1.322112935
19.360000000	0.692891116	1.330874662
19.380000000	0.701003826	1.339636390
19.400000000	0.709116536	1.349371643
19.420000000	0.717878263	1.357484353
19.440000000	0.726315482	1.366246081
19.460000000	0.734103684	1.375007809
19.480000000	0.742216394	1.383769536
19.500000000	0.750004596	1.392531264
19.520000000	0.758117306	1.400968483
19.540000000	0.766230017	1.409405703
19.560000000	0.774342727	1.417842922
19.580000000	0.782130929	1.425955633
19.600000000	0.790243639	1.434392852
19.620000000	0.798031841	1.442830072
19.640000000	0.806144551	1.450942783
19.660000000	0.813283736	1.459380002
19.680000000	0.821396446	1.467492713
19.700000000	0.828535631	1.475280916
19.720000000	0.836648342	1.483718135
19.740000000	0.843787527	1.491181829
19.760000000	0.851575729	1.499294540
19.780000000	0.859039422	1.506433726
19.800000000	0.865854099	1.514546437
19.820000000	0.873966809	1.522659148
19.840000000	0.881105994	1.530447351
19.860000000	0.888245179	1.538235554
19.880000000	0.895708873	1.546023756
19.900000000	0.902523549	1.552838434
19.920000000	0.910311751	1.560626637
19.940000000	0.916477411	1.567765822
19.960000000	0.923941104	1.575554025
19.980000000	0.930431273	1.582693211
20.000000000	0.937245949	1.589832397
20.020000000	0.944709643	1.596647075
20.040000000	0.950875303	1.603786261
20.060000000	0.957365471	1.610600938
20.080000000	0.964504656	1.617740124
20.100000000	0.970994824	1.624879310
20.120000000	0.977160484	1.631693988
20.140000000	0.984299669	1.638184157
20.160000000	0.990140821	1.644674326
20.180000000	0.996955497	1.651489003
20.200000000	1.003121157	1.658628190
20.220000000	1.009611326	1.664469342
20.240000000	1.015776985	1.671284019
20.260000000	1.021618137	1.677774189
20.280000000	1.027783797	1.684264358
20.300000000	1.033949457	1.690430019
20.320000000	1.039466100	1.696271171
20.340000000	1.044982743	1.702112323
20.360000000	1.051472911	1.708602493
20.380000000	1.056989554	1.715092662
20.400000000	1.062506197	1.720609306
20.420000000	1.068347349	1.726774967
20.440000000	1.073863992	1.731967102
20.460000000	1.079705143	1.737808255
20.480000000	1.084572769	1.743649407
20.500000000	1.090413921	1.749166051
20.520000000	1.095930564	1.754682695
20.540000000	1.100798190	1.760199339
20.560000000	1.105990325	1.765391474
20.580000000	1.111506968	1.771232627
20.600000000	1.116050086	1.776424762
20.620000000	1.121566729	1.781292390
20.640000000	1.126434355	1.786809034
20.660000000	1.130977473	1.791352152
20.680000000	1.135845099	1.796868796
20.700000000	1.140712726	1.801736423
20.720000000	1.145255844	1.806279542
20.740000000	1.149798961	1.811471678
20.760000000	1.154342079	1.816014796
20.780000000	1.159209706	1.820233407
20.800000000	1.163428315	1.824776525
20.820000000	1.168295941	1.829968661
20.840000000	1.172514551	1.834187271
20.860000000	1.176408652	1.838730390
20.880000000	1.180951770	1.842624492
20.900000000	1.184845871	1.847167610
20.920000000	1.189064480	1.851386221
20.940000000	1.192634073	1.855604831
20.960000000	1.196528174	1.858849916
20.980000000	1.200422275	1.863717543
21.000000000	1.204316376	1.867287136
21.020000000	1.207561460	1.870856730
21.040000000	1.211780070	1.875075340
21.060000000	1.215349662	1.878320425
21.080000000	1.218594747	1.881890018
21.100000000	1.222164339	1.885135103
21.120000000	1.225084915	1.889353713
21.140000000	1.228654508	1.892598798
21.160000000	1.231899592	1.895194866
21.180000000	1.234820168	1.899088968
21.200000000	1.238065252	1.901685036
21.220000000	1.240661319	1.905254629
21.240000000	1.244230912	1.907850697
21.260000000	1.246826980	1.910771274
21.280000000	1.249423047	1.914016359
21.300000000	1.252343623	1.916936935
21.320000000	1.255264199	1.919533003
21.340000000	1.257535758	1.922129071
21.360000000	1.259807317	1.924400630
21.380000000	1.262403384	1.926996698
21.400000000	1.264674943	1.929592766
21.420000000	1.267271010	1.931864326
21.440000000	1.269218061	1.934135885
21.460000000	1.271165111	1.936407444
21.480000000	1.273436670	1.938679004
21.500000000	1.275708229	1.940626055
21.520000000	1.277006263	1.942573106
21.540000000	1.278953314	1.944520157
21.560000000	1.280900364	1.946142699
21.580000000	1.282847415	1.947765242
21.600000000	1.284145448	1.949063276
21.620000000	1.285767991	1.951334835
21.640000000	1.287066024	1.952632869
21.660000000	1.289013075	1.953930903
21.680000000	1.290311109	1.955553446
21.700000000	1.291609142	1.956526971
21.720000000	1.292907176	1.957825005
21.740000000	1.294205210	1.959123039
21.760000000	1.295178735	1.959772056
21.780000000	1.295827752	1.961070090
21.800000000	1.296801277	1.961719107
21.820000000	1.298099311	1.963017141
21.840000000	1.298423819	1.963666158
21.860000000	1.299397345	1.964315175
21.880000000	1.300370870	1.964964192
21.900000000	1.300370870	1.965613209
21.920000000	1.301019887	1.965937718
21.940000000	1.301344395	1.966586735
21.960000000	1.301668904	1.966911243
21.980000000	1.301668904	1.966911243
22.000000000	1.301993412	1.966586735
22.020000000	1.302317920	1.967560260
22.040000000	1.302642429	1.967235752
22.060000000	1.301993412	1.967235752
22.080000000	1.301993412	1.967235752
22.100000000	1.302317920	1.967235752
22.120000000	1.301668904	1.966262226
22.140000000	1.301668904	1.966262226
22.160000000	1.301019887	1.965937718
22.180000000	1.300370870	1.965288701
22.200000000	1.300046361	1.964639684
22.220000000	1.299397345	1.964315175
22.240000000	1.299072836	1.963341650
22.260000000	1.298099311	1.963017141
22.280000000	1.297125786	1.961719107
22.300000000	1.296476769	1.960745582
22.320000000	1.295178735	1.959447548
22.340000000	1.294205210	1.958149514
22.360000000	1.293231684	1.957825005
22.380000000	1.291933651	1.956202463
22.400000000	1.290635617	1.954904429
22.420000000	1.289337583	1.953281886
22.440000000	1.288039550	1.951983852
22.460000000	1.287066024	1.950685818
22.480000000	1.285118974	1.948738767
22.500000000	1.283496432	1.946791716
22.520000000	1.282198398	1.945493682
22.540000000	1.280251347	1.943546631
22.560000000	1.278304297	1.941599580
22.580000000	1.276357246	1.939003512
22.600000000	1.274734704	1.937380970
22.620000000	1.272463145	1.935109410
22.640000000	1.270191586	1.932513343
22.660000000	1.267920027	1.931215309
22.680000000	1.265972977	1.928619241
22.700000000	1.263701418	1.925698664
22.720000000	1.261105350	1.922778088
22.740000000	1.258833791	1.920506528
22.760000000	1.256237724	1.917910460
22.780000000	1.254290673	1.915314392
22.800000000	1.251370097	1.912718325
22.820000000	1.248125013	1.909473240
22.840000000	1.245204437	1.906877172
22.860000000	1.242608370	1.903632087
22.880000000	1.239687794	1.900387002
22.900000000	1.236442710	1.897141917
22.920000000	1.233522134	1.894221341
22.940000000	1.230277050	1.891300764
22.960000000	1.227031966	1.888055679
22.980000000	1.224111390	1.883512561
23.000000000	1.220866306	1.880267476
23.020000000	1.217296713	1.877022391
23.040000000	1.213727120	1.872803781
23.060000000	1.210157528	1.869234187
23.080000000	1.206587935	1.865989102
23.100000000	1.202369326	1.861445984
23.120000000	1.198475225	1.857876390
23.140000000	1.195230140	1.853657780
23.160000000	1.191011531	1.849763678
23.180000000	1.187117430	1.845220560
23.200000000	1.182898820	1.841326458
23.220000000	1.178680211	1.836783339
23.240000000	1.174461601	1.832240220
23.260000000	1.170892009	1.828021610
23.280000000	1.166348891	1.824127508
23.300000000	1.162130281	1.818935373
23.320000000	1.157587164	1.814392254
23.340000000	1.153368554	1.809200118
23.360000000	1.148500928	1.804981508
23.380000000	1.143957810	1.800113881
23.400000000	1.139090184	1.795246254
23.420000000	1.134547066	1.790378627
23.440000000	1.130003948	1.784861983
23.460000000	1.124811813	1.779994356
23.480000000	1.119944187	1.774477712
23.500000000	1.115076561	1.769285576
23.520000000	1.109884426	1.763768932
23.540000000	1.104692291	1.758576797
23.560000000	1.099500157	1.753709169
23.580000000	1.093983514	1.747868017
23.600000000	1.089115887	1.742351373
